instance,node_id,current_time,depth,remaining_size,lb_par,lb_pos,opt_remaining,tightness_par,tightness_pos
tf0.2_rdd0.3_seed1,89,148.03366559999998,16,4,95.89137279999991,120.37399359999992,143.67291039999998,0.6674283449331443,0.8378336129258223
tf0.2_rdd0.3_seed1,90,155.84846559999997,17,3,98.48730719999992,111.22552799999988,123.45391040000001,0.7977657968135119,0.9009477920919698
tf0.2_rdd0.3_seed1,91,173.96446559999998,19,1,42.190375999999986,42.190375999999986,42.1899104,1.0000110358139083,1.0000110358139083
tf0.2_rdd0.3_seed1,100,95.86648319999999,13,7,1.0491391999999848,0.0,60.6968928,0.01728489139397898,0.0
tf0.2_rdd0.3_seed1,101,132.7972672,15,5,26.76703359999999,20.63087999999999,55.98866399999997,0.4780795198113676,0.36848316294884265
tf0.2_rdd0.3_seed1,102,168.812616,19,1,38.09037599999999,38.09037599999999,38.09075999999999,0.9999899188149568,0.9999899188149568
tf0.2_rdd0.3_seed1,110,103.60225919999999,13,7,11.873574399999981,0.0,59.45948800000002,0.19969183723882683,0.0
tf0.2_rdd0.3_seed1,111,109.77200799999999,14,6,24.213071999999954,2.4621199999999845,65.62948800000002,0.3689358661460218,0.03751545341935295
tf0.2_rdd0.3_seed1,112,127.88800799999999,16,4,37.031503999999984,30.27378399999995,57.95148800000001,0.6390086825725678,0.5223987346105754
tf0.2_rdd0.3_seed1,113,140.117608,17,3,61.490703999999994,55.43298399999995,70.798768,0.8685278817281114,0.7829653758946759
tf0.2_rdd0.3_seed1,114,148.80772,19,1,53.990376,53.990376,53.990656,0.9999948139174304,0.9999948139174304
tf0.2_rdd0.3_seed1,122,131.98368,14,6,68.41677599999997,111.97467199999994,131.88028800000004,0.5187793948402657,0.8490629926437521
tf0.2_rdd0.3_seed1,123,140.056512,15,5,90.86487199999999,122.24223199999997,144.974864,0.6267629400914629,0.8431960453503166
